"","Brewery_id","Name.x","Beer_ID","ABV","IBU","Style","Ounces","Name.y","City","State","Region","Mean_IBU_by_State","Mean_ABV_by_State","Mean_IBU_by_Region","Mean_ABV_by_Region"
"279",38,"Avery Joe’s Premium American Pilsner",146,0.047,42,"German Pilsener",12,"Avery Brewing Company","Boulder","CO","West",47.4315068493151,0.0648356164383562,45.5246800731261,0.0607568555758684
"280",38,"White Rascal",108,0.056,10,"Witbier",12,"Avery Brewing Company","Boulder","CO","West",47.4315068493151,0.0648356164383562,45.5246800731261,0.0607568555758684
"281",38,"Avery India Pale Ale",107,0.063,69,"American IPA",12,"Avery Brewing Company","Boulder","CO","West",47.4315068493151,0.0648356164383562,45.5246800731261,0.0607568555758684
"282",38,"Ellie’s Brown Ale",106,0.055,17,"American Brown Ale",12,"Avery Brewing Company","Boulder","CO","West",47.4315068493151,0.0648356164383562,45.5246800731261,0.0607568555758684
"283",39,"Cow Creek",2588,0.054,26,"American Amber / Red Lager",12,"Twisted X Brewing Company","Dripping Springs","TX","South",40.3932584269663,0.0603258426966292,42.7402135231317,0.0602740213523132
"284",39,"Chupahopra",2458,0.075,63,"American IPA",12,"Twisted X Brewing Company","Dripping Springs","TX","South",40.3932584269663,0.0603258426966292,42.7402135231317,0.0602740213523132
"285",39,"Twisted X",2212,0.051,19,"American Adjunct Lager",12,"Twisted X Brewing Company","Dripping Springs","TX","South",40.3932584269663,0.0603258426966292,42.7402135231317,0.0602740213523132
"286",40,"Vanilla Porter",2587,0.07,11,"American Porter",16,"Gonzo's BiggDogg Brewing","Kalamazoo","MI","North Central",36.7368421052632,0.0576578947368421,39.1903485254692,0.0591260053619303
"287",41,"Blueberry Blonde",2586,0.06,NA,"Fruit / Vegetable Beer",12,"Big Muddy Brewing","Murphysboro","IL","North Central",41.4615384615385,0.0597948717948718,39.1903485254692,0.0591260053619303
"288",41,"Galaxy IPA",2585,0.075,60,"American IPA",16,"Big Muddy Brewing","Murphysboro","IL","North Central",41.4615384615385,0.0597948717948718,39.1903485254692,0.0591260053619303
"289",42,"Gose",2584,0.046,8,"Gose",16,"Lost Nation Brewing","East Fairfield","VT","Northeast",42.2941176470588,0.0568823529411765,41.578431372549,0.0585980392156863
"290",42,"Vermont Pilsner",2583,0.048,20,"German Pilsener",16,"Lost Nation Brewing","East Fairfield","VT","Northeast",42.2941176470588,0.0568823529411765,41.578431372549,0.0585980392156863
"291",42,"Mosaic Single Hop IPA",2582,0.055,NA,"American IPA",16,"Lost Nation Brewing","East Fairfield","VT","Northeast",42.2941176470588,0.0568823529411765,41.578431372549,0.0585980392156863
"292",42,"Lost Galaxy",2581,0.045,NA,"American IPA",16,"Lost Nation Brewing","East Fairfield","VT","Northeast",42.2941176470588,0.0568823529411765,41.578431372549,0.0585980392156863
"293",43,"Gose",2580,0.035,NA,"Gose",16,"Rising Tide Brewing Company","Portland","ME","Northeast",52.8571428571429,0.0612857142857143,41.578431372549,0.0585980392156863
"294",43,"Maine Island Trail Ale",1807,0.043,NA,"American Pale Ale (APA)",16,"Rising Tide Brewing Company","Portland","ME","Northeast",52.8571428571429,0.0612857142857143,41.578431372549,0.0585980392156863
"295",44,"Jah Mon",2579,0.05,100,"American IPA",12,"Rivertowne Brewing Company","Export","PA","Northeast",42.4468085106383,0.0606170212765957,41.578431372549,0.0585980392156863
"296",44,"Oktoberfest",2373,0.062,NA,"Märzen / Oktoberfest",12,"Rivertowne Brewing Company","Export","PA","Northeast",42.4468085106383,0.0606170212765957,41.578431372549,0.0585980392156863
"297",44,"Headless Wylie",2049,0.08,NA,"Pumpkin Ale",12,"Rivertowne Brewing Company","Export","PA","Northeast",42.4468085106383,0.0606170212765957,41.578431372549,0.0585980392156863
"298",44,"Dayman IPA",2048,0.05,NA,"American IPA",12,"Rivertowne Brewing Company","Export","PA","Northeast",42.4468085106383,0.0606170212765957,41.578431372549,0.0585980392156863
"299",44,"All Aboard! Anniversary Stout",1880,0.071,NA,"Oatmeal Stout",12,"Rivertowne Brewing Company","Export","PA","Northeast",42.4468085106383,0.0606170212765957,41.578431372549,0.0585980392156863
"300",44,"Hop Lace",1879,0.062,NA,"American White IPA",12,"Rivertowne Brewing Company","Export","PA","Northeast",42.4468085106383,0.0606170212765957,41.578431372549,0.0585980392156863
"301",44,"OH-PA Session Pale Ale",1878,0.048,NA,"American Pale Ale (APA)",12,"Rivertowne Brewing Company","Export","PA","Northeast",42.4468085106383,0.0606170212765957,41.578431372549,0.0585980392156863
"302",44,"Patrick's Poison",1877,0.08,NA,"American Amber / Red Ale",12,"Rivertowne Brewing Company","Export","PA","Northeast",42.4468085106383,0.0606170212765957,41.578431372549,0.0585980392156863
"303",44,"Rudolph's Red",1764,0.081,NA,"American Amber / Red Ale",12,"Rivertowne Brewing Company","Export","PA","Northeast",42.4468085106383,0.0606170212765957,41.578431372549,0.0585980392156863
"304",44,"Babbling Blonde",1103,0.053,NA,"American Blonde Ale",12,"Rivertowne Brewing Company","Export","PA","Northeast",42.4468085106383,0.0606170212765957,41.578431372549,0.0585980392156863
"305",44,"Maxwell's Scottish Ale",1102,0.051,NA,"Scottish Ale",12,"Rivertowne Brewing Company","Export","PA","Northeast",42.4468085106383,0.0606170212765957,41.578431372549,0.0585980392156863
"306",44,"Grateful White",1101,0.061,NA,"Witbier",12,"Rivertowne Brewing Company","Export","PA","Northeast",42.4468085106383,0.0606170212765957,41.578431372549,0.0585980392156863
"307",44,"RT Lager",1100,0.055,NA,"American Amber / Red Lager",12,"Rivertowne Brewing Company","Export","PA","Northeast",42.4468085106383,0.0606170212765957,41.578431372549,0.0585980392156863
"308",44,"Old Wylie's IPA",1099,0.062,NA,"American IPA",12,"Rivertowne Brewing Company","Export","PA","Northeast",42.4468085106383,0.0606170212765957,41.578431372549,0.0585980392156863
"309",44,"Hala Kahiki Pineapple Beer",1098,0.048,NA,"Fruit / Vegetable Beer",12,"Rivertowne Brewing Company","Export","PA","Northeast",42.4468085106383,0.0606170212765957,41.578431372549,0.0585980392156863
"310",45,"Fist City",2576,0.055,40,"American Pale Ale (APA)",12,"Revolution Brewing Company","Chicago","IL","North Central",41.4615384615385,0.0597948717948718,39.1903485254692,0.0591260053619303
"311",45,"A Little Crazy",1133,0.068,NA,"Belgian Pale Ale",12,"Revolution Brewing Company","Chicago","IL","North Central",41.4615384615385,0.0597948717948718,39.1903485254692,0.0591260053619303
"312",45,"Rosa Hibiscus Ale",609,0.058,15,"Herbed / Spiced Beer",12,"Revolution Brewing Company","Chicago","IL","North Central",41.4615384615385,0.0597948717948718,39.1903485254692,0.0591260053619303
"313",45,"Fistmas Ale",418,0.061,31,"Herbed / Spiced Beer",12,"Revolution Brewing Company","Chicago","IL","North Central",41.4615384615385,0.0597948717948718,39.1903485254692,0.0591260053619303
"314",45,"Oktoberfest Revolution",417,0.057,25,"Märzen / Oktoberfest",12,"Revolution Brewing Company","Chicago","IL","North Central",41.4615384615385,0.0597948717948718,39.1903485254692,0.0591260053619303
"315",45,"Eugene Porter",416,0.068,28,"American Porter",12,"Revolution Brewing Company","Chicago","IL","North Central",41.4615384615385,0.0597948717948718,39.1903485254692,0.0591260053619303
"316",45,"Anti-Hero IPA",415,0.065,70,"American IPA",12,"Revolution Brewing Company","Chicago","IL","North Central",41.4615384615385,0.0597948717948718,39.1903485254692,0.0591260053619303
"317",45,"Bottom Up Belgian Wit",414,0.05,14,"Witbier",12,"Revolution Brewing Company","Chicago","IL","North Central",41.4615384615385,0.0597948717948718,39.1903485254692,0.0591260053619303
"318",46,"Wooden Rooster",2575,0.085,34,"Tripel",16.9,"Tallgrass Brewing Company","Manhattan","KS","North Central",36.6842105263158,0.0554210526315789,39.1903485254692,0.0591260053619303
"319",46,"Ginger Peach Saison",2555,0.048,20,"Saison / Farmhouse Ale",16,"Tallgrass Brewing Company","Manhattan","KS","North Central",36.6842105263158,0.0554210526315789,39.1903485254692,0.0591260053619303
"320",46,"Zombie Monkie",1736,0.062,35,"American Porter",16,"Tallgrass Brewing Company","Manhattan","KS","North Central",36.6842105263158,0.0554210526315789,39.1903485254692,0.0591260053619303
"321",46,"Wild Plum Farmhouse Ale",1196,0.056,20,"Saison / Farmhouse Ale",16,"Tallgrass Brewing Company","Manhattan","KS","North Central",36.6842105263158,0.0554210526315789,39.1903485254692,0.0591260053619303
"322",46,"Vanilla Bean Buffalo Sweat",1063,0.05,20,"Oatmeal Stout",16,"Tallgrass Brewing Company","Manhattan","KS","North Central",36.6842105263158,0.0554210526315789,39.1903485254692,0.0591260053619303
"323",46,"Ethos IPA",1017,0.068,110,"American IPA",16,"Tallgrass Brewing Company","Manhattan","KS","North Central",36.6842105263158,0.0554210526315789,39.1903485254692,0.0591260053619303
"324",46,"Tallgrass Pub Ale",1009,0.044,12,"American Brown Ale",16,"Tallgrass Brewing Company","Manhattan","KS","North Central",36.6842105263158,0.0554210526315789,39.1903485254692,0.0591260053619303
"325",46,"Oasis",912,0.072,93,"Extra Special / Strong Bitter (ESB)",16,"Tallgrass Brewing Company","Manhattan","KS","North Central",36.6842105263158,0.0554210526315789,39.1903485254692,0.0591260053619303
"326",46,"Buffalo Sweat",765,0.05,20,"Milk / Sweet Stout",16,"Tallgrass Brewing Company","Manhattan","KS","North Central",36.6842105263158,0.0554210526315789,39.1903485254692,0.0591260053619303
"327",46,"Halcyon Unfiltered Wheat",676,0.05,20,"American Pale Wheat Ale",16,"Tallgrass Brewing Company","Manhattan","KS","North Central",36.6842105263158,0.0554210526315789,39.1903485254692,0.0591260053619303
"328",46,"8-Bit Pale Ale",595,0.052,NA,"American Pale Ale (APA)",16,"Tallgrass Brewing Company","Manhattan","KS","North Central",36.6842105263158,0.0554210526315789,39.1903485254692,0.0591260053619303
"329",46,"Velvet Rooster",537,0.085,NA,"Tripel",16,"Tallgrass Brewing Company","Manhattan","KS","North Central",36.6842105263158,0.0554210526315789,39.1903485254692,0.0591260053619303
"330",46,"Halcyon Unfiltered Wheat",412,0.05,20,"American Pale Wheat Ale",12,"Tallgrass Brewing Company","Manhattan","KS","North Central",36.6842105263158,0.0554210526315789,39.1903485254692,0.0591260053619303
"331",46,"Köld Lager (2010)",105,0.05,16,"German Pilsener",16,"Tallgrass Brewing Company","Manhattan","KS","North Central",36.6842105263158,0.0554210526315789,39.1903485254692,0.0591260053619303
"332",46,"Oasis (2010)",104,0.072,93,"American Double / Imperial IPA",16,"Tallgrass Brewing Company","Manhattan","KS","North Central",36.6842105263158,0.0554210526315789,39.1903485254692,0.0591260053619303
"333",46,"Tallgrass Ale",103,0.044,22,"American Brown Ale",16,"Tallgrass Brewing Company","Manhattan","KS","North Central",36.6842105263158,0.0554210526315789,39.1903485254692,0.0591260053619303
"334",46,"Buffalo Sweat (2010)",102,0.05,20,"Milk / Sweet Stout",16,"Tallgrass Brewing Company","Manhattan","KS","North Central",36.6842105263158,0.0554210526315789,39.1903485254692,0.0591260053619303
"335",46,"Tallgrass IPA",101,0.063,60,"American IPA",16,"Tallgrass Brewing Company","Manhattan","KS","North Central",36.6842105263158,0.0554210526315789,39.1903485254692,0.0591260053619303
"336",47,"4Beans",2574,0.1,52,"Baltic Porter",12,"Sixpoint Craft Ales","Brooklyn","NY","Northeast",46,0.0604565217391304,41.578431372549,0.0585980392156863
"337",47,"Jammer",2479,0.042,16,"Gose",12,"Sixpoint Craft Ales","Brooklyn","NY","Northeast",46,0.0604565217391304,41.578431372549,0.0585980392156863
"338",47,"Abigale",2443,0.08,NA,"Belgian Pale Ale",12,"Sixpoint Craft Ales","Brooklyn","NY","Northeast",46,0.0604565217391304,41.578431372549,0.0585980392156863
"339",47,"Rad",2266,0.032,7,"Fruit / Vegetable Beer",16,"Sixpoint Craft Ales","Brooklyn","NY","Northeast",46,0.0604565217391304,41.578431372549,0.0585980392156863
"340",47,"Bengali",2090,0.065,62,"American IPA",24,"Sixpoint Craft Ales","Brooklyn","NY","Northeast",46,0.0604565217391304,41.578431372549,0.0585980392156863
"341",47,"Sensi Harvest",1962,0.047,50,"American Pale Ale (APA)",12,"Sixpoint Craft Ales","Brooklyn","NY","Northeast",46,0.0604565217391304,41.578431372549,0.0585980392156863
"342",47,"Hi-Res",1696,0.099,111,"American Double / Imperial IPA",12,"Sixpoint Craft Ales","Brooklyn","NY","Northeast",46,0.0604565217391304,41.578431372549,0.0585980392156863
"343",47,"Global Warmer",1608,0.07,70,"American Strong Ale",12,"Sixpoint Craft Ales","Brooklyn","NY","Northeast",46,0.0604565217391304,41.578431372549,0.0585980392156863
"344",47,"Autumnation (2013)",1591,0.067,74,"American IPA",16,"Sixpoint Craft Ales","Brooklyn","NY","Northeast",46,0.0604565217391304,41.578431372549,0.0585980392156863
"345",47,"The Crisp",1388,0.054,42,"German Pilsener",16,"Sixpoint Craft Ales","Brooklyn","NY","Northeast",46,0.0604565217391304,41.578431372549,0.0585980392156863
"346",47,"Sweet Action",1387,0.052,34,"Cream Ale",16,"Sixpoint Craft Ales","Brooklyn","NY","Northeast",46,0.0604565217391304,41.578431372549,0.0585980392156863
"347",47,"Righteous Ale",1386,0.063,57,"Rye Beer",16,"Sixpoint Craft Ales","Brooklyn","NY","Northeast",46,0.0604565217391304,41.578431372549,0.0585980392156863
"348",47,"Bengali Tiger",1385,0.064,62,"American IPA",16,"Sixpoint Craft Ales","Brooklyn","NY","Northeast",46,0.0604565217391304,41.578431372549,0.0585980392156863
"349",47,"3Beans",1020,0.099,85,"Baltic Porter",12,"Sixpoint Craft Ales","Brooklyn","NY","Northeast",46,0.0604565217391304,41.578431372549,0.0585980392156863
"350",47,"Brownstone",778,0.059,47,"American Brown Ale",16,"Sixpoint Craft Ales","Brooklyn","NY","Northeast",46,0.0604565217391304,41.578431372549,0.0585980392156863
"351",47,"Apollo",630,0.052,11,"American Pale Wheat Ale",16,"Sixpoint Craft Ales","Brooklyn","NY","Northeast",46,0.0604565217391304,41.578431372549,0.0585980392156863
"352",47,"Harbinger",629,0.049,35,"Saison / Farmhouse Ale",16,"Sixpoint Craft Ales","Brooklyn","NY","Northeast",46,0.0604565217391304,41.578431372549,0.0585980392156863
"353",47,"Resin",628,0.091,103,"American Double / Imperial IPA",12,"Sixpoint Craft Ales","Brooklyn","NY","Northeast",46,0.0604565217391304,41.578431372549,0.0585980392156863
"354",47,"Diesel",525,0.063,69,"American Stout",16,"Sixpoint Craft Ales","Brooklyn","NY","Northeast",46,0.0604565217391304,41.578431372549,0.0585980392156863
"355",47,"Autumnation (2011-12) (2011)",512,0.06,48,"Pumpkin Ale",16,"Sixpoint Craft Ales","Brooklyn","NY","Northeast",46,0.0604565217391304,41.578431372549,0.0585980392156863
"356",47,"The Crisp (2011)",425,0.054,42,"German Pilsener",16,"Sixpoint Craft Ales","Brooklyn","NY","Northeast",46,0.0604565217391304,41.578431372549,0.0585980392156863
"357",47,"Sweet Action (2011)",424,0.052,34,"Cream Ale",16,"Sixpoint Craft Ales","Brooklyn","NY","Northeast",46,0.0604565217391304,41.578431372549,0.0585980392156863
"358",47,"Righteous Ale (2011)",423,0.063,57,"Rye Beer",16,"Sixpoint Craft Ales","Brooklyn","NY","Northeast",46,0.0604565217391304,41.578431372549,0.0585980392156863
"359",47,"Bengali Tiger (2011)",422,0.064,62,"American IPA",16,"Sixpoint Craft Ales","Brooklyn","NY","Northeast",46,0.0604565217391304,41.578431372549,0.0585980392156863
"360",48,"Raspberry Berliner Weisse",2573,0.055,NA,"Berliner Weissbier",12,"White Birch Brewing","Hooksett","NH","Northeast",48.5,0.0465,41.578431372549,0.0585980392156863
"361",48,"Hop Session",2572,0.05,NA,"American IPA",12,"White Birch Brewing","Hooksett","NH","Northeast",48.5,0.0465,41.578431372549,0.0585980392156863
"362",48,"Blueberry Berliner Weisse",2571,0.055,NA,"Berliner Weissbier",12,"White Birch Brewing","Hooksett","NH","Northeast",48.5,0.0465,41.578431372549,0.0585980392156863
"363",48,"Berliner Weisse",2570,0.055,NA,"Berliner Weissbier",12,"White Birch Brewing","Hooksett","NH","Northeast",48.5,0.0465,41.578431372549,0.0585980392156863
"364",49,"Easy Jack",2569,0.045,47,"American IPA",12,"Firestone Walker Brewing Company","Paso Robles","CA","West",46.2814814814815,0.0628888888888889,45.5246800731261,0.0607568555758684
"365",49,"Union Jack",2463,0.075,75,"American IPA",12,"Firestone Walker Brewing Company","Paso Robles","CA","West",46.2814814814815,0.0628888888888889,45.5246800731261,0.0607568555758684
"366",49,"Pivo Pils",2462,0.053,NA,"German Pilsener",12,"Firestone Walker Brewing Company","Paso Robles","CA","West",46.2814814814815,0.0628888888888889,45.5246800731261,0.0607568555758684
"367",49,"805 Blonde Ale",1957,0.047,NA,"American Blonde Ale",12,"Firestone Walker Brewing Company","Paso Robles","CA","West",46.2814814814815,0.0628888888888889,45.5246800731261,0.0607568555758684
"368",49,"805",1733,0.047,20,"American Blonde Ale",12,"Firestone Walker Brewing Company","Paso Robles","CA","West",46.2814814814815,0.0628888888888889,45.5246800731261,0.0607568555758684
"369",50,"Take Two Pils",2568,0.055,35,"German Pilsener",12,"SweetWater Brewing Company","Atlanta","GA","South",46.2857142857143,0.0585714285714286,42.7402135231317,0.0602740213523132
"370",50,"Waterkeeper",2551,0.057,NA,"Hefeweizen",12,"SweetWater Brewing Company","Atlanta","GA","South",46.2857142857143,0.0585714285714286,42.7402135231317,0.0602740213523132
"371",50,"SweetWater IPA",1710,0.064,NA,"American IPA",12,"SweetWater Brewing Company","Atlanta","GA","South",46.2857142857143,0.0585714285714286,42.7402135231317,0.0602740213523132
"372",50,"420 Extra Pale Ale",1709,0.054,NA,"American Pale Ale (APA)",12,"SweetWater Brewing Company","Atlanta","GA","South",46.2857142857143,0.0585714285714286,42.7402135231317,0.0602740213523132
"373",51,"Flying Mouse 8",2567,0.04,NA,"American Porter",12,"Flying Mouse Brewery","Troutville","VA","South",45.3714285714286,0.0574857142857143,42.7402135231317,0.0602740213523132
"374",51,"Flying Mouse 4",2566,0.07,70,"American IPA",12,"Flying Mouse Brewery","Troutville","VA","South",45.3714285714286,0.0574857142857143,42.7402135231317,0.0602740213523132
"375",52,"Lee Hill Series Vol. 5 - Belgian Style Quadrupel Ale",2565,0.128,NA,"Quadrupel (Quad)",19.2,"Upslope Brewing Company","Boulder","CO","West",47.4315068493151,0.0648356164383562,45.5246800731261,0.0607568555758684
"376",52,"Lee Hill Series Vol. 4 - Manhattan Style Rye Ale",2564,0.104,NA,"Rye Beer",19.2,"Upslope Brewing Company","Boulder","CO","West",47.4315068493151,0.0648356164383562,45.5246800731261,0.0607568555758684
"377",52,"Lee Hill Series Vol. 2 - Wild Saison",2563,0.068,24,"American Wild Ale",19.2,"Upslope Brewing Company","Boulder","CO","West",47.4315068493151,0.0648356164383562,45.5246800731261,0.0607568555758684
"378",52,"Lee Hill Series Vol. 3 - Barrel Aged Imperial Stout",2562,0.099,51,"American Double / Imperial Stout",19.2,"Upslope Brewing Company","Boulder","CO","West",47.4315068493151,0.0648356164383562,45.5246800731261,0.0607568555758684
"379",52,"Lee Hill Series Vol. 1 - Barrel Aged Brown Ale",2561,0.076,NA,"American Brown Ale",19.2,"Upslope Brewing Company","Boulder","CO","West",47.4315068493151,0.0648356164383562,45.5246800731261,0.0607568555758684
"380",52,"Blood Orange Saison",2560,0.06,NA,"Saison / Farmhouse Ale",12,"Upslope Brewing Company","Boulder","CO","West",47.4315068493151,0.0648356164383562,45.5246800731261,0.0607568555758684
"381",52,"Thai Style White IPA",1932,0.065,33,"American White IPA",12,"Upslope Brewing Company","Boulder","CO","West",47.4315068493151,0.0648356164383562,45.5246800731261,0.0607568555758684
"382",52,"Ferus Fluxus Wild Belgian Pale Ale",1853,0.075,30,"American Wild Ale",19.2,"Upslope Brewing Company","Boulder","CO","West",47.4315068493151,0.0648356164383562,45.5246800731261,0.0607568555758684
"383",52,"Upslope Imperial India Pale Ale",1315,0.099,90,"American Double / Imperial IPA",19.2,"Upslope Brewing Company","Boulder","CO","West",47.4315068493151,0.0648356164383562,45.5246800731261,0.0607568555758684
"384",52,"Upslope Christmas Ale",907,0.082,NA,"Winter Warmer",16,"Upslope Brewing Company","Boulder","CO","West",47.4315068493151,0.0648356164383562,45.5246800731261,0.0607568555758684
"385",52,"Upslope Pumpkin Ale",906,0.077,NA,"Pumpkin Ale",16,"Upslope Brewing Company","Boulder","CO","West",47.4315068493151,0.0648356164383562,45.5246800731261,0.0607568555758684
"386",52,"Upslope Belgian Style Pale Ale",683,0.075,30,"Belgian Pale Ale",12,"Upslope Brewing Company","Boulder","CO","West",47.4315068493151,0.0648356164383562,45.5246800731261,0.0607568555758684
"387",52,"Upslope Foreign Style Stout",614,0.069,NA,"Foreign / Export Stout",12,"Upslope Brewing Company","Boulder","CO","West",47.4315068493151,0.0648356164383562,45.5246800731261,0.0607568555758684
"388",52,"Top Rope Mexican-style Craft Lager",466,0.048,15,"Vienna Lager",12,"Upslope Brewing Company","Boulder","CO","West",47.4315068493151,0.0648356164383562,45.5246800731261,0.0607568555758684
"389",52,"Upslope Craft Lager",444,0.048,22,"Vienna Lager",12,"Upslope Brewing Company","Boulder","CO","West",47.4315068493151,0.0648356164383562,45.5246800731261,0.0607568555758684
"390",52,"Upslope Brown Ale",345,0.067,NA,"English Brown Ale",12,"Upslope Brewing Company","Boulder","CO","West",47.4315068493151,0.0648356164383562,45.5246800731261,0.0607568555758684
"391",52,"Upslope Pale Ale",80,0.058,NA,"American Pale Ale (APA)",12,"Upslope Brewing Company","Boulder","CO","West",47.4315068493151,0.0648356164383562,45.5246800731261,0.0607568555758684
"392",52,"Upslope India Pale Ale",79,0.072,NA,"American IPA",12,"Upslope Brewing Company","Boulder","CO","West",47.4315068493151,0.0648356164383562,45.5246800731261,0.0607568555758684
"393",53,"Blood of the Unicorn",2559,0.065,NA,"American Amber / Red Ale",16,"Pipeworks Brewing Company","Chicago","IL","North Central",41.4615384615385,0.0597948717948718,39.1903485254692,0.0591260053619303
"394",54,"Moar",2558,0.044,44,"English India Pale Ale (IPA)",12,"Bent Brewstillery","Roseville","MN","North Central",49.9565217391304,0.0604347826086957,39.1903485254692,0.0591260053619303
"395",54,"Uber Lupin Schwarz IPA",2557,0.083,NA,"American Double / Imperial IPA",16,"Bent Brewstillery","Roseville","MN","North Central",49.9565217391304,0.0604347826086957,39.1903485254692,0.0591260053619303
"396",54,"Nordic Blonde",2556,0.057,27,"American Blonde Ale",12,"Bent Brewstillery","Roseville","MN","North Central",49.9565217391304,0.0604347826086957,39.1903485254692,0.0591260053619303
"397",55,"Moped Traveler",2554,0.055,NA,"American Pale Ale (APA)",16,"Flesk Brewing Company","Lombard","IL","North Central",41.4615384615385,0.0597948717948718,39.1903485254692,0.0591260053619303
"398",56,"Mazzie",2553,0.054,45,"American Pale Ale (APA)",12,"Pollyanna Brewing Company","Lemont","IL","North Central",41.4615384615385,0.0597948717948718,39.1903485254692,0.0591260053619303
"399",57,"Painted Turtle",2552,0.045,NA,"American Pale Ale (APA)",12,"BuckleDown Brewing","Lyons","IL","North Central",41.4615384615385,0.0597948717948718,39.1903485254692,0.0591260053619303
"400",58,"Weissenheimer",2550,0.052,16,"Hefeweizen",12,"Destihl Brewery","Bloomington","IL","North Central",41.4615384615385,0.0597948717948718,39.1903485254692,0.0591260053619303
"401",58,"Abbey's Single (2015- )",2505,0.049,22,"Abbey Single Ale",12,"Destihl Brewery","Bloomington","IL","North Central",41.4615384615385,0.0597948717948718,39.1903485254692,0.0591260053619303
"402",58,"Vertex IPA",2025,0.063,76,"American IPA",12,"Destihl Brewery","Bloomington","IL","North Central",41.4615384615385,0.0597948717948718,39.1903485254692,0.0591260053619303
"403",58,"Here Gose Nothin'",2021,0.05,12,"Gose",12,"Destihl Brewery","Bloomington","IL","North Central",41.4615384615385,0.0597948717948718,39.1903485254692,0.0591260053619303
"404",58,"Strawberry Blonde",2015,0.05,NA,"Fruit / Vegetable Beer",12,"Destihl Brewery","Bloomington","IL","North Central",41.4615384615385,0.0597948717948718,39.1903485254692,0.0591260053619303
"405",58,"Hoperation Overload",1888,0.096,85,"American Double / Imperial IPA",12,"Destihl Brewery","Bloomington","IL","North Central",41.4615384615385,0.0597948717948718,39.1903485254692,0.0591260053619303
"406",58,"Abbey's Single Ale (Current)",1887,0.049,22,"Abbey Single Ale",12,"Destihl Brewery","Bloomington","IL","North Central",41.4615384615385,0.0597948717948718,39.1903485254692,0.0591260053619303
"407",59,"Make It So",2549,0.053,40,"Extra Special / Strong Bitter (ESB)",12,"Summit Brewing Company","St. Paul","MN","North Central",49.9565217391304,0.0604347826086957,39.1903485254692,0.0591260053619303
"408",59,"Hopvale Organic Ale",2473,0.047,55,"American Pale Ale (APA)",16,"Summit Brewing Company","St. Paul","MN","North Central",49.9565217391304,0.0604347826086957,39.1903485254692,0.0591260053619303
"409",59,"Unchained #18 Hop Silo",2415,0.083,100,"American Double / Imperial IPA",16,"Summit Brewing Company","St. Paul","MN","North Central",49.9565217391304,0.0604347826086957,39.1903485254692,0.0591260053619303
"410",60,"Beach Cruiser",2547,0.045,NA,"Hefeweizen",12,"Latitude 42 Brewing Company","Portage","MI","North Central",36.7368421052632,0.0576578947368421,39.1903485254692,0.0591260053619303
"411",60,"I.P. Eh!",2493,0.068,NA,"American IPA",12,"Latitude 42 Brewing Company","Portage","MI","North Central",36.7368421052632,0.0576578947368421,39.1903485254692,0.0591260053619303
"412",60,"Schoolhouse Honey",2492,0.05,NA,"American Amber / Red Ale",12,"Latitude 42 Brewing Company","Portage","MI","North Central",36.7368421052632,0.0576578947368421,39.1903485254692,0.0591260053619303
"413",60,"10 Degrees of Separation",2491,0.055,NA,"English Brown Ale",12,"Latitude 42 Brewing Company","Portage","MI","North Central",36.7368421052632,0.0576578947368421,39.1903485254692,0.0591260053619303
"414",61,"Passion Fruit Prussia",2545,0.035,11,"Berliner Weissbier",12,"4 Hands Brewing Company","Saint Louis","MO","North Central",32.4827586206897,0.0527586206896552,39.1903485254692,0.0591260053619303
"415",61,"Send Help",2544,0.045,18,"American Blonde Ale",12,"4 Hands Brewing Company","Saint Louis","MO","North Central",32.4827586206897,0.0527586206896552,39.1903485254692,0.0591260053619303
"416",61,"Cast Iron Oatmeal Brown",2324,0.055,NA,"American Brown Ale",12,"4 Hands Brewing Company","Saint Louis","MO","North Central",32.4827586206897,0.0527586206896552,39.1903485254692,0.0591260053619303
"417",61,"Reprise Centennial Red",2288,0.06,NA,"American Amber / Red Ale",12,"4 Hands Brewing Company","Saint Louis","MO","North Central",32.4827586206897,0.0527586206896552,39.1903485254692,0.0591260053619303
"418",61,"Alter Ego",2287,0.055,NA,"American Black Ale",12,"4 Hands Brewing Company","Saint Louis","MO","North Central",32.4827586206897,0.0527586206896552,39.1903485254692,0.0591260053619303
"419",61,"Divided Sky",2286,0.065,NA,"American IPA",12,"4 Hands Brewing Company","Saint Louis","MO","North Central",32.4827586206897,0.0527586206896552,39.1903485254692,0.0591260053619303
"420",61,"Resurrected",2285,0.065,NA,"American IPA",12,"4 Hands Brewing Company","Saint Louis","MO","North Central",32.4827586206897,0.0527586206896552,39.1903485254692,0.0591260053619303
"421",61,"Contact High",1870,0.05,28,"American Pale Wheat Ale",12,"4 Hands Brewing Company","Saint Louis","MO","North Central",32.4827586206897,0.0527586206896552,39.1903485254692,0.0591260053619303
"422",62,"Todd the Axe Man",2543,0.072,NA,"American IPA",16,"Surly Brewing Company","Brooklyn Center","MN","North Central",49.9565217391304,0.0604347826086957,39.1903485254692,0.0591260053619303
"423",62,"Doomtree",2409,0.057,NA,"Extra Special / Strong Bitter (ESB)",16,"Surly Brewing Company","Brooklyn Center","MN","North Central",49.9565217391304,0.0604347826086957,39.1903485254692,0.0591260053619303
